author,search,title
admin,"((index=main sourcetype=fortinet) OR (index=checkpoint sourcetype=cp_log)) NOT (srcip=10.14.51.53 OR srcip=10.14.124.19 OR srcip=10.14.51.54 OR srcip=10.14.124.28 OR srcip=172.16.68.3 OR srcip=10.15.225.54) (dstip=""10.15.31.11"" OR dstip=""10.15.31.12"" OR dstip=""10.15.31.13"" OR dstip=""10.14.60.101"" OR dstip=""10.14.60.102"" OR dstip=""10.14.60.103"" OR dstip=""10.14.60.104"" OR dstip=""10.14.60.105"" OR dstip=""10.14.60.106"" OR dstip=""10.14.60.107"" OR dstip=""10.14.60.108"" OR dstip=""10.14.60.109"" OR dstip=""10.14.60.110"" OR dstip=""10.14.60.111"" OR dstip=""10.14.60.112"" OR dstip=""10.14.60.113"" OR dstip=""10.14.60.115"" OR dstip=""10.14.60.114"" OR dstip=""10.14.60.116"" OR dstip=""10.14.60.117"" OR dstip=""10.14.60.118"" OR dstip=""10.14.60.119"" OR dstip=""10.14.60.120"" OR dstip=""10.14.60.121"" OR dstip=""10.14.60.122"" OR dstip=""10.14.60.123"" OR dstip=""10.14.60.124"" OR dstip=""10.14.60.125"" OR dstip=""10.14.60.126"" OR dstip=""10.14.60.127"" OR dstip=""10.14.60.128"" OR dstip=""10.14.60.129"" OR dstip=""10.14.60.130"" OR dstip=""10.14.60.171"" OR dstip=""10.14.60.172"") action=accept
| convert timeformat=""%m/%d/%Y %H:%M:%S"" ctime(_time) as Time | eval Alert_Severity=""High"" 
| stats values(dstip) as Dest_IP values(dstport) as Dest_Port count by Alert_Severity Time srcip action service proto
| replace 6 with TCP, 17 with UDP in proto","FPT - Suspicious Connects to ESXi Accept by Firewall"
admin,"((index=main sourcetype=fortinet) OR (index=checkpoint sourcetype=cp_log)) NOT (srcip=""10.15.225.28"" OR srcip=""10.15.226.228"" OR srcip=""10.15.225.73"" OR srcip=""10.15.183.57"" OR srcip=""10.15.225.225"" OR srcip=""10.15.225.169"" OR srcip=""10.15.226.83"" OR srcip=""10.15.225.42"" OR srcip=""10.86.133.252"" OR srcip=""10.86.132.150"" OR srcip=""10.15.225.204"" OR srcip=""10.15.226.75"" OR srcip=""10.15.225.149"" OR srcip=""10.15.225.36"" OR srcip=""10.15.225.20"" OR srcip=""15.10.8.17"" OR srcip=""15.10.8.32"" OR srcip=""15.10.8.10"" OR srcip=""15.10.8.19"" OR srcip=""15.10.8.5"" OR srcip=""15.10.8.7"" OR srcip=""10.15.6.11"" OR srcip=""10.15.180.107"" OR srcip=""10.15.225.131"" OR srcip=""10.15.225.120"" OR srcip=""10.15.226.105"") dstip=""10.14.51.55"" (proto=6 OR proto=17) action=accept 
NOT srcip IN (10.15.30.15, 10.15.152.43, 10.15.225.54)
| convert timeformat=""%m/%d/%Y"" ctime(_time) as Time | eval Alert_Severity=""High"" 
| stats values(dstip) as Dest_IP values(dstport) as Dest_Port count by Alert_Severity Time srcip action service proto
| replace 6 with TCP, 17 with UDP in proto","FPT - Suspicious Connects to JUMP Accept by Firewall"
admin,"((index=main sourcetype=fortinet) OR (index=checkpoint sourcetype=cp_log)) NOT (srcip=10.14.51.55 OR srcip=10.14.51.56 OR srcip=""10.86.133.252"" OR srcip=""10.86.108.240"" OR srcip=10.15.225.54) dstip=""10.14.124.28"" (proto=6 OR proto=17) action=accept
| convert timeformat=""%m/%d/%Y"" ctime(_time) as Time | eval Alert_Severity=""High"" 
| stats values(dstip) as Dest_IP values(dstport) as Dest_Port count by Alert_Severity Time srcip action service proto
| replace 6 with TCP, 17 with UDP in proto","FPT - Suspicious Connects to PAM Accept by Firewall"
admin,"((index=main sourcetype=fortinet) OR (index=checkpoint sourcetype=cp_log)) NOT (srcip=10.14.124.53 OR srcip=10.14.124.22 OR srcip=10.14.51.53 OR srcip=10.14.124.19 OR srcip=10.14.51.54 OR srcip=10.14.124.28 OR srcip=10.15.225.120 OR srcip=""172.16.68.3"" OR srcip=10.14.128.10 OR srcip=""10.14.124.210"") (dstip=""10.15.31.14"" OR dstip=""10.14.60.100"") action=accept
| convert timeformat=""%m/%d/%Y %H:%M:%S"" ctime(_time) as Time | eval Alert_Severity=""High"" 
| stats values(dstip) as Dest_IP values(dstport) as Dest_Port count by Alert_Severity Time srcip action service proto
| replace 6 with TCP, 17 with UDP in proto","FPT - Suspicious Connects to vCenter Accept by Firewall"
admin,"index=* sourcetype=*winevent* (ParentProcessName=""*w3wp.exe"" OR ParentProcessName=""*httpd.exe"") NOT ((process_path=""*csc.exe"" OR process_path=""*vbc.exe"" OR process_path=""*TranscodingService.exe"" OR process_path=""*w3wp.exe"" OR process_path=""*httpd.exe"" OR process_path=""*inetinfo.exe"" OR process_path=""*aspnet_wp.exe""))
NOT (Computer=""FISS-WEB02-PROD.fsoft.fpt.vn"" AND src_user=""Bot ServiceDesk"" AND process_path=C:\\Windows\\System32\\where.exe)
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) as Time | eval Alert_Severity=""High""  
| stats values(status) as status values(process_path) as Process_Path values(ProcessCommandLine) as ProcessCommandLine values(src_user) as src_user count by Alert_Severity Time Computer","FPT - Suspicious process spawned by w3wp.exe"
"soc_monitor","index=* sourcetype=""nginx:plus:access"" source=""/var/log/audit/log/*access.log*"" ((((http_user_agent=""user-agent*"" OR http_user_agent=""Mozilla/3.0 *"" OR http_user_agent=""Mozilla/2.0 *"" OR http_user_agent=""Mozilla/1.0 *"" OR http_user_agent=""Mozilla *"" OR http_user_agent="" Mozilla/*"" OR http_user_agent=""Mozila/*"" OR http_user_agent=""Mozilla/4.0 (compatible; MSIE 6.0; MS Web Services Client Protocol*"")) OR (http_user_agent=""* (compatible;MSIE *"" OR http_user_agent=""*.0;Windows NT *"" OR http_user_agent=""*loader*"") OR (http_user_agent=""_"" OR http_user_agent=""CertUtil URL Agent"" OR http_user_agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0)"" OR http_user_agent=""Mozilla/5.0 (Windows NT 6.3; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0"" OR http_user_agent=""HTTPS"" OR http_user_agent=""Erbium-UA-4ce7c27cb4be9d32e333bf032c88235a"" OR http_user_agent=""x"" OR http_user_agent=""xxx""))  OR (((Agent=""user-agent*"" OR Agent=""Mozilla/3.0 *"" OR Agent=""Mozilla/2.0 *"" OR Agent=""Mozilla/1.0 *"" OR Agent=""Mozilla *"" OR Agent="" Mozilla/*"" OR Agent=""Mozila/*"" OR Agent=""Mozilla/4.0 (compatible; MSIE 6.0; MS Web Services Client Protocol*"")) OR (Agent=""* (compatible;MSIE *"" OR Agent=""*.0;Windows NT *"" OR Agent=""*loader*"") OR (Agent=""_"" OR Agent=""CertUtil URL Agent"" OR Agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0)"" OR Agent=""Mozilla/5.0 (Windows NT 6.3; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0"" OR Agent=""HTTPS"" OR Agent=""Erbium-UA-4ce7c27cb4be9d32e333bf032c88235a"" OR Agent=""x"" OR Agent=""xxx""))) NOT (http_user_agent=""Mozilla/3.0 * Acrobat *"" OR Agent=""Mozilla/3.0 * Acrobat *"")
NOT (src_ip=162.158.114.1* AND Status_Code=4*)
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time 
| eval Alert_Severity=""Medium""  
|  stats latest(Time) as Time, values(src_ip) as src_ip , values(dest_ip) as dest_ip , values(dest_port) as dest_port , values(http_referrer) as http_referrer , values(http_user_agent) as http_user_agent , values(http_x_forwarded_for) as http_x_forwarded_for , values(http_x_header) as http_x_header , values(Method) as Method , values(server) as Attack_Server , values(Status_Code) as Status_Code , values(uri_path) as uri_path , values(uri_query) as uri_query , values(URL) as URL , values(user) as user, values(Agent) as Agent count by Alert_Severity client_ip vendor_product
|  fillnull value=N/A client_ip src_ip dest_ip dest_port http_referrer http_user_agent http_x_forwarded_for http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - Suspicious User Agent"
admin,"index=* sourcetype=""nginx:plus:access"" source=""/var/log/audit/log/*access.log*"" (uri_query=""*=C:/Users*"" OR uri_query=""*=C:/Program%20Files*"" OR uri_query=""*=C:/Windows*"" OR uri_query=""*=C%3A%5CUsers*"" OR uri_query=""*=C%3A%5CProgram%20Files*"" OR uri_query=""*=C%3A%5CWindows*"" OR URL=""*=C:/Users*"" OR URL=""*=C:/Program%20Files*"" OR URL=""*=C:/Windows*"" OR URL=""*=C%3A%5CUsers*"" OR URL=""*=C%3A%5CProgram%20Files*"" OR URL=""*=C%3A%5CWindows*"") NOT (src_ip=""10.14.131.3"")
| bucket _time span=1h
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium"" 
|  stats values(client_ip) as client_ip, values(src_ip) as src_ip , values(dest_ip) as dest_ip , values(dest_port) as dest_port , values(http_referrer) as http_referrer , values(http_user_agent) as http_user_agent , values(http_x_forwarded_for) as http_x_forwarded_for , values(http_x_header) as http_x_header , values(Method) as Method , values(server) as Attack_Server , values(Status_Code) as Status_Code , values(uri_path) as uri_path , values(uri_query) as uri_query , values(URL) as URL , values(user) as user, values(Agent) as Agent count by Alert_Severity Time vendor_product
|  fillnull value=N/A client_ip src_ip dest_ip dest_port http_referrer http_user_agent http_x_forwarded_for http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - Suspicious Windows Strings In URI Detected"
admin,"index=* (sourcetype=*mcafee* OR sourcetype=*eset*) NOT (action_taken=Blocked OR action_taken=*Clean* OR action_taken=*delete*) file_hash=* NOT (file_name=*svchost.exe* OR file_name=*msiexec.exe*)
| convert timeformat=""%Y-%m-%d %H:%M:00"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
| stats values(file_name) as File_Name values(file_path) as File_Path values(file_hash) as File_Hash values(signature) as Signature values(action_taken) as Action_taken count by Alert_Severity Time hostname","FPT - Uncleaned Malware Detection (by Host)"
admin,"index=* (sourcetype=*mcafee* OR sourcetype=*eset*) NOT (action_taken=Blocked OR action_taken=*Clean* OR action_taken=*delete*) file_hash=* NOT (file_name=*svchost.exe* OR file_name=*msiexec.exe*)
| convert timeformat=""%Y-%m-%d %H:%M:00"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
| stats values(file_name) as File_Name values(file_path) as File_Path values(file_hash) as File_Hash values(hostname) as Host_Name values(action_taken) as Action_taken count by Alert_Severity Time signature","FPT - Uncleaned Malware Detection (by Risk Name)"
admin,"index=* (sourcetype=cp_log OR sourcetype=forti*) (dst_domain_name=""ifferfsodp9ifjaposdfjhgosurijfaewrwergwea.testing"" OR dst_domain_name=""ifferfsodp9ifjaposdfjhgosurijfaewrwergwea.test"" OR dst_domain_name=""ifferfsodp9ifjaposdfjhgosurijfaewrwergwea.com"" OR dst_domain_name=""ayylmaotjhsstasdfasdfasdfasdfasdfasdfasdf.com"" OR dst_domain_name=""iuqssfsodp9ifjaposdfjhgosurijfaewrwergwea.com"")
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
| stats values(dest_ip) as Dest_IP values(dst_domain_name) as Dst_Domain_Name values(action) as Action values(sourcetype) as ""Source Type"" count by Alert_Severity Time src_ip","FPT - Wannacry Killswitch Domain"
"soc_monitor","index=* sourcetype=""nginx:plus:access"" source=""/var/log/audit/log/*access.log*"" (uri_query=""*cmd=read*"" OR uri_query=""*connect&target*"" OR uri_query=""*cmd=connect*"" OR uri_query=""*cmd=disconnect*"" OR uri_query=""*cmd=forward*"") AND (http_referrer=""*"" AND http_user_agent=""*"" AND Method=""POST"")
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium"" 
|  stats values(client_ip) as client_ip, values(src_ip) as src_ip , values(dest_ip) as dest_ip , values(dest_port) as dest_port , values(http_referrer) as http_referrer , values(http_user_agent) as http_user_agent , values(http_x_forwarded_for) as http_x_forwarded_for , values(http_x_header) as http_x_header , values(Method) as Method , values(server) as Attack_Server , values(Status_Code) as Status_Code , values(uri_path) as uri_path , values(uri_query) as uri_query , values(URL) as URL , values(user) as user, values(Agent) as Agent count by Alert_Severity Time vendor_product
|  fillnull value=N/A client_ip src_ip dest_ip dest_port http_referrer http_user_agent http_x_forwarded_for http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - Webshell ReGeorg Detection Via Web Logs"
"soc_monitor","index=* sourcetype=""nginx:plus:access"" source=""/var/log/audit/log/*access.log*"" (http_user_agent=""* WindowsPowerShell/*"" OR Agent=""* WindowsPowerShell/*"")
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
|  stats values(client_ip) as client_ip, values(src_ip) as src_ip , values(dest_ip) as dest_ip , values(dest_port) as dest_port , values(http_referrer) as http_referrer , values(http_user_agent) as http_user_agent , values(http_x_forwarded_for) as http_x_forwarded_for , values(http_x_header) as http_x_header , values(Method) as Method , values(server) as Attack_Server , values(Status_Code) as Status_Code , values(uri_path) as uri_path , values(uri_query) as uri_query , values(URL) as URL , values(user) as user, values(Agent) as Agent count by Alert_Severity Time vendor_product
|  fillnull value=N/A client_ip src_ip dest_ip dest_port http_referrer http_user_agent http_x_forwarded_for http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - Windows PowerShell User Agent"
"soc_monitor","index=* sourcetype=""nginx:plus:access"" source=""/var/log/audit/log/*access.log*"" (http_user_agent=""Microsoft-WebDAV-MiniRedir/*"" OR Agent=""Microsoft-WebDAV-MiniRedir/*"") Method=GET
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
|  stats values(client_ip) as client_ip, values(src_ip) as src_ip , values(dest_ip) as dest_ip , values(dest_port) as dest_port , values(http_referrer) as http_referrer , values(http_user_agent) as http_user_agent , values(http_x_forwarded_for) as http_x_forwarded_for , values(http_x_header) as http_x_header , values(Method) as Method , values(server) as Attack_Server , values(Status_Code) as Status_Code , values(uri_path) as uri_path , values(uri_query) as uri_query , values(URL) as URL , values(user) as user, values(Agent) as Agent count by Alert_Severity Time vendor_product
|  fillnull value=N/A client_ip src_ip dest_ip dest_port http_referrer http_user_agent http_x_forwarded_for http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - Windows WebDAV User Agent"
"soc_monitor","index=* sourcetype=""nginx:plus:access"" source=""/var/log/audit/log/*access.log*"" (Method=""GET"" ((""=whoami"" OR ""=net%20user"" OR ""=net+user"" OR ""=net%2Buser"" OR ""=cmd%20/c%"" OR ""=cmd+/c+"" OR ""=cmd%2B/c%"" OR ""=cmd%20/r%"" OR ""=cmd+/r+"" OR ""=cmd%2B/r%"" OR ""=cmd%20/k%"" OR ""=cmd+/k+"" OR ""=cmd%2B/k%"" OR ""=powershell%"" OR ""=powershell+"" OR ""=tasklist%"" OR ""=tasklist+"" OR ""=wmic%"" OR ""=wmic+"" OR ""=ssh%"" OR ""=ssh+"" OR ""=python%"" OR ""=python+"" OR ""=python3%"" OR ""=python3+"" OR ""=ipconfig"" OR ""=wget%"" OR ""=wget+"" OR ""=curl%"" OR ""=curl+"" OR ""=certutil"" OR ""=copy%20%5C%5C"" OR ""=dsquery%"" OR ""=dsquery+"" OR ""=nltest%"" OR ""=nltest+"")))
| convert timeformat=""%Y/%m/%d %H:%M:%S"" ctime(_time) AS Time | eval Alert_Severity=""Medium""  
|  stats values(client_ip) as client_ip, values(src_ip) as src_ip , values(dest_ip) as dest_ip , values(dest_port) as dest_port , values(http_referrer) as http_referrer , values(http_user_agent) as http_user_agent , values(http_x_forwarded_for) as http_x_forwarded_for , values(http_x_header) as http_x_header , values(Method) as Method , values(server) as Attack_Server , values(Status_Code) as Status_Code , values(uri_path) as uri_path , values(uri_query) as uri_query , values(URL) as URL , values(user) as user, values(Agent) as Agent count by Alert_Severity Time vendor_product
|  fillnull value=N/A client_ip src_ip dest_ip dest_port http_referrer http_user_agent http_x_forwarded_for http_x_header Method Attack_Server Status_Code uri_path uri_query URL user Agent","FPT - Windows Webshell Strings Detected"
admin,"`xplat_access_log`
| search status_code != ""1*"" AND status_code != ""2*"" AND status_code != ""3*"" AND http_request_uri_without_query!=*.woff2 AND http_request_uri_without_query!=*.css AND http_request_uri_without_query!=*.png  AND http_request_uri_without_query!=*.ico  AND http_request_uri_without_query!=*.svg AND http_request_uri_without_query!=*.json AND http_request_uri_without_query!=*.chunk.js AND http_request_uri_without_query!=//assets/*  AND http_request_uri_without_query!=/assets/* AND http_request_uri_without_query!=/rest/sms/latest/relationship/isApiError/*
| bucket _time span=1h
| convert timeformat=""%m-%d-%Y %H:%M:%S"" ctime(_time) as ""Detected Time"" 
| lookup local=t asn ip AS client_ip
| iplocation client_ip 
| rex field=service_name ""^(?<service_name>[^-]*-[^-]*-[^-]*)""
| join type=left service_name [inputlookup xplat_service_owner_2.csv 
    |  table service_name service_owner]
| stats count values(status_code)  values(http_method) values(server_name) values(service_name) values(service_owner)  values(http_request_uri) by ""Detected Time"" client_ip autonomous_system Country 
| sort - count
| where count > 50
| rename values(status_code) as ""Status Code"", values(http_method) as ""HTTP Method"", values(server_name) as ""Server Name"", values(http_request_uri) as ""HTTP Request URI"", values(service_name) as ""Service Name"", values(service_owner) as ""Service Owner""","FPT - xPlat - Possible Scan IP Status Code 4XX 5XX Over Threshold 50Req/Hour"
admin,"`xplat_access_log`  
|  search status_code!=304 AND http_request_uri_without_query!=/delivery/* AND http_request_uri_without_query!=/my/apiv1/* AND http_request_uri_without_query!=/dang-ky-thi AND  http_request_uri_without_query!=/auth/realms/xcbt-my-hust/protocol/openid-connect/token AND http_request_uri_without_query!=/_next/static/*.js	 AND http_request_uri_without_query!=*.css AND http_request_uri_without_query!=*.png  AND http_request_uri_without_query!=*.ico  AND http_request_uri_without_query!=*.svg AND http_request_uri_without_query!=*.json AND http_request_uri_without_query!=*.chunk.js AND http_request_uri_without_query!=//assets/*  AND http_request_uri_without_query!=/assets/* AND http_request_uri!=*.gif AND http_request_uri!=*.min.js NOT (client_ip=""10.0.0.0/8"" OR client_ip=""172.16.0.0/12"" OR client_ip=""192.168.0.0/16"" OR client_ip=""1.52.0.0/14"" OR client_ip=""1.53.0.0/14"" OR client_ip=""1.54.0.0/14"" OR client_ip=""118.68.0.0/14"") 
| bucket _time span=1h
| convert timeformat=""%m-%d-%Y %H:%M:%S"" ctime(_time) as ""Detected Time"" 
| lookup local=t asn ip AS client_ip
| iplocation client_ip 
| rex field=service_name ""^(?<service_name>[^-]*-[^-]*-[^-]*)""
| join type=left service_name [inputlookup xplat_service_owner_2.csv 
    |  table service_name service_owner]
| stats values(http_request_query_string) values(status_code)  values(http_method) values(server_name) values(service_name) values(service_owner) values(http_request_uri) count by ""Detected Time"" client_ip autonomous_system Country 
| sort  - count
| where count >= 3000
| rename values(http_request_query_string) as ""http_request_query_string"", values(status_code) as ""status_code"", values(http_method) as http_method, values(server_name) as server_name, values(http_request_uri) as http_request_uri, values(service_name) as ""Service Name"", values(service_owner) as ""Service Owner""","FPT - xPlat - Source IP From Internet Send HTTP Request Over Threshold 3000 Req/Min"
